S_N,S_T,basin_label
-0.1587804552303793,-0.03677656013781702,2
-0.1587804552303793,-0.02999689912086787,2
-0.1587804552303793,-0.023217238103918715,2
-0.1587804552303793,-0.016437577086969565,2
-0.1587804552303793,-0.009657916070020412,2
-0.1587804552303793,-0.0028782550530712593,2
-0.1587804552303793,0.003901405963877893,2
-0.1587804552303793,0.010681066980827046,2
-0.1587804552303793,0.017460727997776197,2
-0.1587804552303793,0.02424038901472535,2
-0.1587804552303793,0.031020050031674504,2
-0.1587804552303793,0.03779971104862365,2
-0.1587804552303793,0.04457937206557281,2
-0.1587804552303793,0.05135903308252196,2
-0.1587804552303793,0.05813869409947111,2
-0.1587804552303793,0.06491835511642026,2
-0.1587804552303793,0.07169801613336942,2
-0.1587804552303793,0.07847767715031857,2
-0.1587804552303793,0.08525733816726773,2
-0.1587804552303793,0.09203699918421687,2
-0.1587804552303793,0.09881666020116603,2
-0.1587804552303793,0.10559632121811519,2
-0.1587804552303793,0.11237598223506433,2
-0.1587804552303793,0.11915564325201349,2
-0.1587804552303793,0.12593530426896263,2
-0.1587804552303793,0.13271496528591178,2
-0.1587804552303793,0.13949462630286094,2
-0.1587804552303793,0.1462742873198101,2
-0.1587804552303793,0.15305394833675925,2
-0.1587804552303793,0.1598336093537084,2
-0.1587804552303793,0.16661327037065754,2
-0.1587804552303793,0.1733929313876067,2
-0.1587804552303793,0.18017259240455585,2
-0.1587804552303793,0.186952253421505,2
-0.1587804552303793,0.19373191443845417,2
-0.1587804552303793,0.20051157545540332,2
-0.1587804552303793,0.20729123647235248,2
-0.1587804552303793,0.2140708974893016,2
-0.1587804552303793,0.22085055850625077,2
-0.1587804552303793,0.22763021952319992,2
-0.1587804552303793,0.23440988054014908,2
-0.1587804552303793,0.24118954155709824,2
-0.1587804552303793,0.2479692025740474,2
-0.1587804552303793,0.2547488635909965,2
-0.1587804552303793,0.2615285246079457,2
-0.1587804552303793,0.26830818562489483,2
-0.1587804552303793,0.275087846641844,2
-0.1587804552303793,0.28186750765879315,2
-0.1587804552303793,0.2886471686757423,2
-0.1587804552303793,0.29542682969269146,2
-0.1587804552303793,0.3022064907096406,2
-0.1587804552303793,0.3089861517265898,2
-0.1587804552303793,0.31576581274353893,2
-0.1587804552303793,0.32254547376048803,2
-0.1587804552303793,0.3293251347774372,2
-0.1587804552303793,0.33610479579438635,2
-0.1587804552303793,0.3428844568113355,2
-0.1587804552303793,0.34966411782828466,2
-0.1587804552303793,0.3564437788452338,2
-0.1587804552303793,0.363223439862183,2
-0.15200079421343016,-0.03677656013781702,2
-0.15200079421343016,-0.02999689912086787,2
-0.15200079421343016,-0.023217238103918715,2
-0.15200079421343016,-0.016437577086969565,2
-0.15200079421343016,-0.009657916070020412,2
-0.15200079421343016,-0.0028782550530712593,2
-0.15200079421343016,0.003901405963877893,2
-0.15200079421343016,0.010681066980827046,2
-0.15200079421343016,0.017460727997776197,2
-0.15200079421343016,0.02424038901472535,2
