S_N,S_T,basin_label
-0.1888575771671579,-0.10242810904903663,2
-0.1888575771671579,-0.09564844803208747,2
-0.1888575771671579,-0.08886878701513833,2
-0.1888575771671579,-0.08208912599818917,2
-0.1888575771671579,-0.07530946498124001,2
-0.1888575771671579,-0.06852980396429087,2
-0.1888575771671579,-0.06175014294734171,2
-0.1888575771671579,-0.054970481930392556,2
-0.1888575771671579,-0.048190820913443407,2
-0.1888575771671579,-0.04141115989649425,2
-0.1888575771671579,-0.0346314988795451,2
-0.1888575771671579,-0.027851837862595947,2
-0.1888575771671579,-0.021072176845646797,2
-0.1888575771671579,-0.014292515828697644,2
-0.1888575771671579,-0.007512854811748491,2
-0.1888575771671579,-0.0007331937947993386,2
-0.1888575771671579,0.006046467222149814,2
-0.1888575771671579,0.012826128239098967,2
-0.1888575771671579,0.01960578925604812,2
-0.1888575771671579,0.026385450272997272,2
-0.1888575771671579,0.033165111289946425,2
-0.1888575771671579,0.039944772306895575,2
-0.1888575771671579,0.04672443332384473,2
-0.1888575771671579,0.05350409434079388,2
-0.1888575771671579,0.06028375535774303,2
-0.1888575771671579,0.06706341637469218,2
-0.1888575771671579,0.07384307739164134,2
-0.1888575771671579,0.0806227384085905,2
-0.1888575771671579,0.08740239942553964,2
-0.1888575771671579,0.0941820604424888,2
-0.1888575771671579,0.10096172145943795,2
-0.1888575771671579,0.10774138247638711,2
-0.1888575771671579,0.11452104349333625,2
-0.1888575771671579,0.1213007045102854,2
-0.1888575771671579,0.12808036552723456,2
-0.1888575771671579,0.13486002654418372,2
-0.1888575771671579,0.14163968756113288,2
-0.1888575771671579,0.148419348578082,2
-0.1888575771671579,0.15519900959503116,2
-0.1888575771671579,0.16197867061198032,2
-0.1888575771671579,0.16875833162892948,2
-0.1888575771671579,0.17553799264587863,2
-0.1888575771671579,0.1823176536628278,2
-0.1888575771671579,0.18909731467977692,2
-0.1888575771671579,0.19587697569672607,2
-0.1888575771671579,0.20265663671367523,2
-0.1888575771671579,0.2094362977306244,2
-0.1888575771671579,0.21621595874757354,2
-0.1888575771671579,0.2229956197645227,2
-0.1888575771671579,0.22977528078147186,2
-0.1888575771671579,0.236554941798421,2
-0.1888575771671579,0.24333460281537014,2
-0.1888575771671579,0.25011426383231933,2
-0.1888575771671579,0.25689392484926843,2
-0.1888575771671579,0.2636735858662176,2
-0.1888575771671579,0.27045324688316674,2
-0.1888575771671579,0.2772329079001159,2
-0.1888575771671579,0.28401256891706506,2
-0.1888575771671579,0.2907922299340142,2
-0.1888575771671579,0.29757189095096337,2
-0.18207791615020874,-0.10242810904903663,2
-0.18207791615020874,-0.09564844803208747,2
-0.18207791615020874,-0.08886878701513833,2
-0.18207791615020874,-0.08208912599818917,2
-0.18207791615020874,-0.07530946498124001,2
-0.18207791615020874,-0.06852980396429087,2
-0.18207791615020874,-0.06175014294734171,2
-0.18207791615020874,-0.054970481930392556,2
-0.18207791615020874,-0.048190820913443407,2
-0.18207791615020874,-0.04141115989649425,2
-0.18207791615020874,-0.0346314988795451,2
-0.18207791615020874,-0.027851837862595947,2
-0.18207791615020874,-0.021072176845646797,2
-0.18207791615020874,-0.014292515828697644,2
-0.18207791615020874,-0.007512854811748491,2
-0.18207791615020874,-0.0007331937947993386,2
-0.18207791615020874,0.006046467222149814,2
-0.18207791615020874,0.012826128239098967,2
-0.18207791615020874,0.01960578925604812,2
-0.18207791615020874,0.026385450272997272,2
-0.18207791615020874,0.033165111289946425,2
-0.18207791615020874,0.039944772306895575,2
-0.18207791615020874,0.04672443332384473,2
-0.18207791615020874,0.05350409434079388,2
-0.18207791615020874,0.06028375535774303,2
-0.18207791615020874,0.06706341637469218,2
-0.18207791615020874,0.07384307739164134,2
-0.18207791615020874,0.0806227384085905,2
-0.18207791615020874,0.08740239942553964,2
-0.18207791615020874,0.0941820604424888,2
-0.18207791615020874,0.10096172145943795,2
-0.18207791615020874,0.10774138247638711,2
-0.18207791615020874,0.11452104349333625,2
-0.18207791615020874,0.1213007045102854,2
-0.18207791615020874,0.12808036552723456,2
-0.18207791615020874,0.13486002654418372,2
-0.18207791615020874,0.14163968756113288,2
-0.18207791615020874,0.148419348578082,2
-0.18207791615020874,0.15519900959503116,2
-0.18207791615020874,0.16197867061198032,2
-0.18207791615020874,0.16875833162892948,2
-0.18207791615020874,0.17553799264587863,2
-0.18207791615020874,0.1823176536628278,2
-0.18207791615020874,0.18909731467977692,2
-0.18207791615020874,0.19587697569672607,2
-0.18207791615020874,0.20265663671367523,2
-0.18207791615020874,0.2094362977306244,2
-0.18207791615020874,0.21621595874757354,2
-0.18207791615020874,0.2229956197645227,2
-0.18207791615020874,0.22977528078147186,2
-0.18207791615020874,0.236554941798421,2
-0.18207791615020874,0.24333460281537014,2
-0.18207791615020874,0.25011426383231933,2
-0.18207791615020874,0.25689392484926843,2
-0.18207791615020874,0.2636735858662176,2
-0.18207791615020874,0.27045324688316674,2
-0.18207791615020874,0.2772329079001159,2
-0.18207791615020874,0.28401256891706506,2
-0.18207791615020874,0.2907922299340142,2
-0.18207791615020874,0.29757189095096337,2
-0.17529825513325958,-0.10242810904903663,2
-0.17529825513325958,-0.09564844803208747,2
-0.17529825513325958,-0.08886878701513833,2
-0.17529825513325958,-0.08208912599818917,2
-0.17529825513325958,-0.07530946498124001,2
-0.17529825513325958,-0.06852980396429087,2
-0.17529825513325958,-0.06175014294734171,2
-0.17529825513325958,-0.054970481930392556,2
-0.17529825513325958,-0.048190820913443407,2
-0.17529825513325958,-0.04141115989649425,2
-0.17529825513325958,-0.0346314988795451,2
-0.17529825513325958,-0.027851837862595947,2
-0.17529825513325958,-0.021072176845646797,2
-0.17529825513325958,-0.014292515828697644,2
-0.17529825513325958,-0.007512854811748491,2
-0.17529825513325958,-0.0007331937947993386,2
-0.17529825513325958,0.006046467222149814,2
-0.17529825513325958,0.012826128239098967,2
-0.17529825513325958,0.01960578925604812,2
-0.17529825513325958,0.026385450272997272,2
-0.17529825513325958,0.033165111289946425,2
-0.17529825513325958,0.039944772306895575,2
-0.17529825513325958,0.04672443332384473,2
-0.17529825513325958,0.05350409434079388,2
-0.17529825513325958,0.06028375535774303,2
-0.17529825513325958,0.06706341637469218,2
-0.17529825513325958,0.07384307739164134,2
-0.17529825513325958,0.0806227384085905,2
-0.17529825513325958,0.08740239942553964,2
-0.17529825513325958,0.0941820604424888,2
-0.17529825513325958,0.10096172145943795,2
-0.17529825513325958,0.10774138247638711,2
-0.17529825513325958,0.11452104349333625,2
-0.17529825513325958,0.1213007045102854,2
-0.17529825513325958,0.12808036552723456,2
-0.17529825513325958,0.13486002654418372,2
-0.17529825513325958,0.14163968756113288,2
-0.17529825513325958,0.148419348578082,2
-0.17529825513325958,0.15519900959503116,2
-0.17529825513325958,0.16197867061198032,2
-0.17529825513325958,0.16875833162892948,2
-0.17529825513325958,0.17553799264587863,2
-0.17529825513325958,0.1823176536628278,2
-0.17529825513325958,0.18909731467977692,2
-0.17529825513325958,0.19587697569672607,2
-0.17529825513325958,0.20265663671367523,2
-0.17529825513325958,0.2094362977306244,2
-0.17529825513325958,0.21621595874757354,2
-0.17529825513325958,0.2229956197645227,2
-0.17529825513325958,0.22977528078147186,2
-0.17529825513325958,0.236554941798421,2
-0.17529825513325958,0.24333460281537014,2
-0.17529825513325958,0.25011426383231933,2
-0.17529825513325958,0.25689392484926843,2
-0.17529825513325958,0.2636735858662176,2
-0.17529825513325958,0.27045324688316674,2
-0.17529825513325958,0.2772329079001159,2
-0.17529825513325958,0.28401256891706506,2
-0.17529825513325958,0.2907922299340142,2
-0.17529825513325958,0.29757189095096337,2
-0.16851859411631043,-0.10242810904903663,2
-0.16851859411631043,-0.09564844803208747,2
-0.16851859411631043,-0.08886878701513833,2
-0.16851859411631043,-0.08208912599818917,2
-0.16851859411631043,-0.07530946498124001,2
-0.16851859411631043,-0.06852980396429087,2
-0.16851859411631043,-0.06175014294734171,2
-0.16851859411631043,-0.054970481930392556,2
-0.16851859411631043,-0.048190820913443407,2
-0.16851859411631043,-0.04141115989649425,2
-0.16851859411631043,-0.0346314988795451,2
-0.16851859411631043,-0.027851837862595947,2
-0.16851859411631043,-0.021072176845646797,2
-0.16851859411631043,-0.014292515828697644,2
-0.16851859411631043,-0.007512854811748491,2
-0.16851859411631043,-0.0007331937947993386,2
-0.16851859411631043,0.006046467222149814,2
-0.16851859411631043,0.012826128239098967,2
-0.16851859411631043,0.01960578925604812,2
-0.16851859411631043,0.026385450272997272,2
-0.16851859411631043,0.033165111289946425,2
-0.16851859411631043,0.039944772306895575,2
-0.16851859411631043,0.04672443332384473,2
-0.16851859411631043,0.05350409434079388,2
-0.16851859411631043,0.06028375535774303,2
-0.16851859411631043,0.06706341637469218,2
-0.16851859411631043,0.07384307739164134,2
-0.16851859411631043,0.0806227384085905,2
-0.16851859411631043,0.08740239942553964,2
-0.16851859411631043,0.0941820604424888,2
-0.16851859411631043,0.10096172145943795,2
-0.16851859411631043,0.10774138247638711,2
-0.16851859411631043,0.11452104349333625,2
-0.16851859411631043,0.1213007045102854,2
-0.16851859411631043,0.12808036552723456,2
-0.16851859411631043,0.13486002654418372,2
-0.16851859411631043,0.14163968756113288,2
-0.16851859411631043,0.148419348578082,2
-0.16851859411631043,0.15519900959503116,2
-0.16851859411631043,0.16197867061198032,2
-0.16851859411631043,0.16875833162892948,2
-0.16851859411631043,0.17553799264587863,2
-0.16851859411631043,0.1823176536628278,2
-0.16851859411631043,0.18909731467977692,2
-0.16851859411631043,0.19587697569672607,2
-0.16851859411631043,0.20265663671367523,2
-0.16851859411631043,0.2094362977306244,2
-0.16851859411631043,0.21621595874757354,2
-0.16851859411631043,0.2229956197645227,2
-0.16851859411631043,0.22977528078147186,2
-0.16851859411631043,0.236554941798421,2
-0.16851859411631043,0.24333460281537014,2
-0.16851859411631043,0.25011426383231933,2
-0.16851859411631043,0.25689392484926843,2
-0.16851859411631043,0.2636735858662176,2
-0.16851859411631043,0.27045324688316674,2
-0.16851859411631043,0.2772329079001159,2
-0.16851859411631043,0.28401256891706506,2
-0.16851859411631043,0.2907922299340142,2
-0.16851859411631043,0.29757189095096337,2
-0.1617389330993613,-0.10242810904903663,2
-0.1617389330993613,-0.09564844803208747,2
-0.1617389330993613,-0.08886878701513833,2
-0.1617389330993613,-0.08208912599818917,2
-0.1617389330993613,-0.07530946498124001,2
-0.1617389330993613,-0.06852980396429087,2
-0.1617389330993613,-0.06175014294734171,2
-0.1617389330993613,-0.054970481930392556,2
-0.1617389330993613,-0.048190820913443407,2
-0.1617389330993613,-0.04141115989649425,2
-0.1617389330993613,-0.0346314988795451,2
-0.1617389330993613,-0.027851837862595947,2
-0.1617389330993613,-0.021072176845646797,2
-0.1617389330993613,-0.014292515828697644,2
-0.1617389330993613,-0.007512854811748491,2
-0.1617389330993613,-0.0007331937947993386,2
-0.1617389330993613,0.006046467222149814,2
-0.1617389330993613,0.012826128239098967,2
-0.1617389330993613,0.01960578925604812,2
-0.1617389330993613,0.026385450272997272,2
-0.1617389330993613,0.033165111289946425,2
-0.1617389330993613,0.039944772306895575,2
-0.1617389330993613,0.04672443332384473,2
-0.1617389330993613,0.05350409434079388,2
-0.1617389330993613,0.06028375535774303,2
-0.1617389330993613,0.06706341637469218,2
-0.1617389330993613,0.07384307739164134,2
-0.1617389330993613,0.0806227384085905,2
