S_N,S_T,basin_label
-0.04440084869519434,0.24938713011891706,2
-0.04440084869519434,0.2561667911358662,2
-0.04440084869519434,0.26294645215281537,2
-0.04440084869519434,0.2697261131697645,2
-0.04440084869519434,0.2765057741867137,2
-0.04440084869519434,0.28328543520366284,2
-0.04440084869519434,0.290065096220612,2
-0.04440084869519434,0.29684475723756115,2
-0.04440084869519434,0.3036244182545103,2
-0.04440084869519434,0.31040407927145947,2
-0.04440084869519434,0.31718374028840857,2
-0.04440084869519434,0.3239634013053577,2
-0.04440084869519434,0.3307430623223069,2
-0.04440084869519434,0.33752272333925604,2
-0.04440084869519434,0.3443023843562052,2
-0.04440084869519434,0.35108204537315435,2
-0.04440084869519434,0.3578617063901035,2
-0.04440084869519434,0.36464136740705266,2
-0.04440084869519434,0.3714210284240018,2
-0.04440084869519434,0.378200689440951,2
-0.04440084869519434,0.38498035045790013,2
-0.04440084869519434,0.3917600114748493,2
-0.04440084869519434,0.39853967249179845,2
-0.04440084869519434,0.4053193335087476,2
-0.04440084869519434,0.41209899452569676,2
-0.04440084869519434,0.4188786555426459,2
-0.04440084869519434,0.4256583165595951,2
-0.04440084869519434,0.43243797757654423,2
-0.04440084869519434,0.4392176385934934,2
-0.04440084869519434,0.44599729961044254,2
-0.04440084869519434,0.45277696062739164,2
-0.04440084869519434,0.4595566216443408,2
-0.04440084869519434,0.46633628266128996,2
-0.04440084869519434,0.4731159436782391,2
-0.04440084869519434,0.47989560469518827,2
-0.04440084869519434,0.48667526571213743,2
-0.04440084869519434,0.4934549267290866,2
-0.04440084869519434,0.5002345877460358,2
-0.04440084869519434,0.507014248762985,2
-0.04440084869519434,0.5137939097799341,2
-0.04440084869519434,0.5205735707968832,2
-0.04440084869519434,0.5273532318138323,2
-0.04440084869519434,0.5341328928307815,2
-0.04440084869519434,0.5409125538477306,2
-0.04440084869519434,0.5476922148646798,2
-0.04440084869519434,0.5544718758816289,2
-0.04440084869519434,0.5612515368985781,2
-0.04440084869519434,0.5680311979155273,2
-0.04440084869519434,0.5748108589324764,2
-0.04440084869519434,0.5815905199494256,2
-0.04440084869519434,0.5883701809663747,2
-0.04440084869519434,0.5951498419833239,2
-0.04440084869519434,0.601929503000273,2
-0.04440084869519434,0.6087091640172222,2
-0.04440084869519434,0.6154888250341713,2
-0.04440084869519434,0.6222684860511205,2
-0.04440084869519434,0.6290481470680697,2
-0.04440084869519434,0.6358278080850188,2
-0.04440084869519434,0.642607469101968,2
-0.04440084869519434,0.6493871301189171,2
-0.03762118767824519,0.24938713011891706,2
-0.03762118767824519,0.2561667911358662,2
-0.03762118767824519,0.26294645215281537,2
-0.03762118767824519,0.2697261131697645,2
-0.03762118767824519,0.2765057741867137,2
-0.03762118767824519,0.28328543520366284,2
-0.03762118767824519,0.290065096220612,2
-0.03762118767824519,0.29684475723756115,2
-0.03762118767824519,0.3036244182545103,2
-0.03762118767824519,0.31040407927145947,2
-0.03762118767824519,0.31718374028840857,2
-0.03762118767824519,0.3239634013053577,2
-0.03762118767824519,0.3307430623223069,2
-0.03762118767824519,0.33752272333925604,2
-0.03762118767824519,0.3443023843562052,2
-0.03762118767824519,0.35108204537315435,2
-0.03762118767824519,0.3578617063901035,2
-0.03762118767824519,0.36464136740705266,2
-0.03762118767824519,0.3714210284240018,2
-0.03762118767824519,0.378200689440951,2
-0.03762118767824519,0.38498035045790013,2
-0.03762118767824519,0.3917600114748493,2
-0.03762118767824519,0.39853967249179845,2
-0.03762118767824519,0.4053193335087476,2
-0.03762118767824519,0.41209899452569676,2
-0.03762118767824519,0.4188786555426459,2
-0.03762118767824519,0.4256583165595951,2
-0.03762118767824519,0.43243797757654423,2
-0.03762118767824519,0.4392176385934934,2
-0.03762118767824519,0.44599729961044254,2
-0.03762118767824519,0.45277696062739164,2
-0.03762118767824519,0.4595566216443408,2
-0.03762118767824519,0.46633628266128996,2
-0.03762118767824519,0.4731159436782391,2
-0.03762118767824519,0.47989560469518827,2
-0.03762118767824519,0.48667526571213743,2
-0.03762118767824519,0.4934549267290866,2
-0.03762118767824519,0.5002345877460358,2
-0.03762118767824519,0.507014248762985,2
-0.03762118767824519,0.5137939097799341,2
-0.03762118767824519,0.5205735707968832,2
-0.03762118767824519,0.5273532318138323,2
-0.03762118767824519,0.5341328928307815,2
-0.03762118767824519,0.5409125538477306,2
-0.03762118767824519,0.5476922148646798,2
-0.03762118767824519,0.5544718758816289,2
-0.03762118767824519,0.5612515368985781,2
-0.03762118767824519,0.5680311979155273,2
-0.03762118767824519,0.5748108589324764,2
-0.03762118767824519,0.5815905199494256,2
-0.03762118767824519,0.5883701809663747,2
-0.03762118767824519,0.5951498419833239,2
-0.03762118767824519,0.601929503000273,2
-0.03762118767824519,0.6087091640172222,2
-0.03762118767824519,0.6154888250341713,2
-0.03762118767824519,0.6222684860511205,2
-0.03762118767824519,0.6290481470680697,2
-0.03762118767824519,0.6358278080850188,2
-0.03762118767824519,0.642607469101968,2
-0.03762118767824519,0.6493871301189171,2
-0.030841526661296033,0.24938713011891706,2
-0.030841526661296033,0.2561667911358662,2
-0.030841526661296033,0.26294645215281537,2
-0.030841526661296033,0.2697261131697645,2
-0.030841526661296033,0.2765057741867137,2
-0.030841526661296033,0.28328543520366284,2
-0.030841526661296033,0.290065096220612,2
-0.030841526661296033,0.29684475723756115,2
-0.030841526661296033,0.3036244182545103,2
-0.030841526661296033,0.31040407927145947,2
-0.030841526661296033,0.31718374028840857,2
-0.030841526661296033,0.3239634013053577,2
-0.030841526661296033,0.3307430623223069,2
-0.030841526661296033,0.33752272333925604,2
-0.030841526661296033,0.3443023843562052,2
-0.030841526661296033,0.35108204537315435,2
-0.030841526661296033,0.3578617063901035,2
-0.030841526661296033,0.36464136740705266,2
-0.030841526661296033,0.3714210284240018,2
-0.030841526661296033,0.378200689440951,2
-0.030841526661296033,0.38498035045790013,2
-0.030841526661296033,0.3917600114748493,2
-0.030841526661296033,0.39853967249179845,2
-0.030841526661296033,0.4053193335087476,2
-0.030841526661296033,0.41209899452569676,2
-0.030841526661296033,0.4188786555426459,2
-0.030841526661296033,0.4256583165595951,2
-0.030841526661296033,0.43243797757654423,2
-0.030841526661296033,0.4392176385934934,2
-0.030841526661296033,0.44599729961044254,2
-0.030841526661296033,0.45277696062739164,2
-0.030841526661296033,0.4595566216443408,2
-0.030841526661296033,0.46633628266128996,2
-0.030841526661296033,0.4731159436782391,2
-0.030841526661296033,0.47989560469518827,2
-0.030841526661296033,0.48667526571213743,2
-0.030841526661296033,0.4934549267290866,2
-0.030841526661296033,0.5002345877460358,2
-0.030841526661296033,0.507014248762985,2
-0.030841526661296033,0.5137939097799341,2
-0.030841526661296033,0.5205735707968832,2
-0.030841526661296033,0.5273532318138323,2
-0.030841526661296033,0.5341328928307815,2
-0.030841526661296033,0.5409125538477306,2
-0.030841526661296033,0.5476922148646798,2
-0.030841526661296033,0.5544718758816289,2
-0.030841526661296033,0.5612515368985781,2
-0.030841526661296033,0.5680311979155273,2
-0.030841526661296033,0.5748108589324764,2
-0.030841526661296033,0.5815905199494256,2
-0.030841526661296033,0.5883701809663747,2
-0.030841526661296033,0.5951498419833239,2
-0.030841526661296033,0.601929503000273,2
-0.030841526661296033,0.6087091640172222,2
-0.030841526661296033,0.6154888250341713,2
-0.030841526661296033,0.6222684860511205,2
-0.030841526661296033,0.6290481470680697,2
-0.030841526661296033,0.6358278080850188,2
-0.030841526661296033,0.642607469101968,2
-0.030841526661296033,0.6493871301189171,2
-0.02406186564434688,0.24938713011891706,2
-0.02406186564434688,0.2561667911358662,2
-0.02406186564434688,0.26294645215281537,2
-0.02406186564434688,0.2697261131697645,2
-0.02406186564434688,0.2765057741867137,2
-0.02406186564434688,0.28328543520366284,2
-0.02406186564434688,0.290065096220612,2
-0.02406186564434688,0.29684475723756115,2
-0.02406186564434688,0.3036244182545103,2
-0.02406186564434688,0.31040407927145947,2
-0.02406186564434688,0.31718374028840857,2
-0.02406186564434688,0.3239634013053577,2
-0.02406186564434688,0.3307430623223069,2
-0.02406186564434688,0.33752272333925604,2
-0.02406186564434688,0.3443023843562052,2
-0.02406186564434688,0.35108204537315435,2
-0.02406186564434688,0.3578617063901035,2
-0.02406186564434688,0.36464136740705266,2
-0.02406186564434688,0.3714210284240018,2
-0.02406186564434688,0.378200689440951,2
-0.02406186564434688,0.38498035045790013,2
-0.02406186564434688,0.3917600114748493,2
-0.02406186564434688,0.39853967249179845,2
-0.02406186564434688,0.4053193335087476,2
-0.02406186564434688,0.41209899452569676,2
-0.02406186564434688,0.4188786555426459,2
-0.02406186564434688,0.4256583165595951,2
-0.02406186564434688,0.43243797757654423,2
-0.02406186564434688,0.4392176385934934,2
-0.02406186564434688,0.44599729961044254,2
-0.02406186564434688,0.45277696062739164,2
-0.02406186564434688,0.4595566216443408,2
-0.02406186564434688,0.46633628266128996,2
-0.02406186564434688,0.4731159436782391,2
-0.02406186564434688,0.47989560469518827,2
-0.02406186564434688,0.48667526571213743,2
-0.02406186564434688,0.4934549267290866,2
-0.02406186564434688,0.5002345877460358,2
-0.02406186564434688,0.507014248762985,2
-0.02406186564434688,0.5137939097799341,2
-0.02406186564434688,0.5205735707968832,2
-0.02406186564434688,0.5273532318138323,2
-0.02406186564434688,0.5341328928307815,2
-0.02406186564434688,0.5409125538477306,2
-0.02406186564434688,0.5476922148646798,2
-0.02406186564434688,0.5544718758816289,2
-0.02406186564434688,0.5612515368985781,2
-0.02406186564434688,0.5680311979155273,2
-0.02406186564434688,0.5748108589324764,2
-0.02406186564434688,0.5815905199494256,2
-0.02406186564434688,0.5883701809663747,2
-0.02406186564434688,0.5951498419833239,2
-0.02406186564434688,0.601929503000273,2
-0.02406186564434688,0.6087091640172222,2
-0.02406186564434688,0.6154888250341713,2
-0.02406186564434688,0.6222684860511205,2
-0.02406186564434688,0.6290481470680697,2
-0.02406186564434688,0.6358278080850188,2
-0.02406186564434688,0.642607469101968,2
-0.02406186564434688,0.6493871301189171,2
-0.017282204627397726,0.24938713011891706,2
