S_N,S_T,basin_label
-0.10159362754694012,0.10073568551791967,2
-0.10159362754694012,0.10751534653486883,2
-0.10159362754694012,0.11429500755181797,2
-0.10159362754694012,0.12107466856876713,2
-0.10159362754694012,0.12785432958571627,2
-0.10159362754694012,0.13463399060266543,2
-0.10159362754694012,0.14141365161961458,2
-0.10159362754694012,0.14819331263656374,2
-0.10159362754694012,0.1549729736535129,2
-0.10159362754694012,0.16175263467046205,2
-0.10159362754694012,0.1685322956874112,2
-0.10159362754694012,0.17531195670436037,2
-0.10159362754694012,0.1820916177213095,2
-0.10159362754694012,0.18887127873825865,2
-0.10159362754694012,0.1956509397552078,2
-0.10159362754694012,0.20243060077215697,2
-0.10159362754694012,0.20921026178910612,2
-0.10159362754694012,0.21598992280605528,2
-0.10159362754694012,0.22276958382300444,2
-0.10159362754694012,0.22954924483995356,2
-0.10159362754694012,0.23632890585690272,2
-0.10159362754694012,0.24310856687385188,2
-0.10159362754694012,0.24988822789080103,2
-0.10159362754694012,0.25666788890775016,2
-0.10159362754694012,0.2634475499246993,2
-0.10159362754694012,0.2702272109416485,2
-0.10159362754694012,0.27700687195859763,2
-0.10159362754694012,0.2837865329755468,2
-0.10159362754694012,0.29056619399249595,2
-0.10159362754694012,0.2973458550094451,2
-0.10159362754694012,0.30412551602639426,2
-0.10159362754694012,0.3109051770433434,2
-0.10159362754694012,0.3176848380602926,2
-0.10159362754694012,0.32446449907724173,2
-0.10159362754694012,0.3312441600941909,2
-0.10159362754694012,0.33802382111114004,2
-0.10159362754694012,0.3448034821280892,2
-0.10159362754694012,0.3515831431450383,2
-0.10159362754694012,0.35836280416198746,2
-0.10159362754694012,0.3651424651789366,2
-0.10159362754694012,0.37192212619588577,2
-0.10159362754694012,0.37870178721283493,2
-0.10159362754694012,0.3854814482297841,2
-0.10159362754694012,0.39226110924673324,2
-0.10159362754694012,0.3990407702636824,2
-0.10159362754694012,0.40582043128063156,2
-0.10159362754694012,0.4126000922975807,2
-0.10159362754694012,0.41937975331452987,2
-0.10159362754694012,0.426159414331479,2
-0.10159362754694012,0.4329390753484282,2
-0.10159362754694012,0.43971873636537734,2
-0.10159362754694012,0.4464983973823265,2
-0.10159362754694012,0.4532780583992756,2
-0.10159362754694012,0.46005771941622475,2
-0.10159362754694012,0.4668373804331739,2
-0.10159362754694012,0.47361704145012307,2
-0.10159362754694012,0.4803967024670722,2
-0.10159362754694012,0.4871763634840214,2
-0.10159362754694012,0.49395602450097054,2
-0.10159362754694012,0.5007356855179197,2
-0.09481396652999097,0.10073568551791967,2
-0.09481396652999097,0.10751534653486883,2
-0.09481396652999097,0.11429500755181797,2
-0.09481396652999097,0.12107466856876713,2
-0.09481396652999097,0.12785432958571627,2
-0.09481396652999097,0.13463399060266543,2
-0.09481396652999097,0.14141365161961458,2
-0.09481396652999097,0.14819331263656374,2
-0.09481396652999097,0.1549729736535129,2
-0.09481396652999097,0.16175263467046205,2
-0.09481396652999097,0.1685322956874112,2
-0.09481396652999097,0.17531195670436037,2
-0.09481396652999097,0.1820916177213095,2
-0.09481396652999097,0.18887127873825865,2
-0.09481396652999097,0.1956509397552078,2
-0.09481396652999097,0.20243060077215697,2
-0.09481396652999097,0.20921026178910612,2
-0.09481396652999097,0.21598992280605528,2
-0.09481396652999097,0.22276958382300444,2
-0.09481396652999097,0.22954924483995356,2
-0.09481396652999097,0.23632890585690272,2
-0.09481396652999097,0.24310856687385188,2
-0.09481396652999097,0.24988822789080103,2
-0.09481396652999097,0.25666788890775016,2
-0.09481396652999097,0.2634475499246993,2
-0.09481396652999097,0.2702272109416485,2
-0.09481396652999097,0.27700687195859763,2
-0.09481396652999097,0.2837865329755468,2
-0.09481396652999097,0.29056619399249595,2
-0.09481396652999097,0.2973458550094451,2
-0.09481396652999097,0.30412551602639426,2
-0.09481396652999097,0.3109051770433434,2
-0.09481396652999097,0.3176848380602926,2
-0.09481396652999097,0.32446449907724173,2
-0.09481396652999097,0.3312441600941909,2
-0.09481396652999097,0.33802382111114004,2
-0.09481396652999097,0.3448034821280892,2
-0.09481396652999097,0.3515831431450383,2
-0.09481396652999097,0.35836280416198746,2
-0.09481396652999097,0.3651424651789366,2
-0.09481396652999097,0.37192212619588577,2
-0.09481396652999097,0.37870178721283493,2
-0.09481396652999097,0.3854814482297841,2
-0.09481396652999097,0.39226110924673324,2
-0.09481396652999097,0.3990407702636824,2
-0.09481396652999097,0.40582043128063156,2
-0.09481396652999097,0.4126000922975807,2
-0.09481396652999097,0.41937975331452987,2
-0.09481396652999097,0.426159414331479,2
-0.09481396652999097,0.4329390753484282,2
-0.09481396652999097,0.43971873636537734,2
-0.09481396652999097,0.4464983973823265,2
-0.09481396652999097,0.4532780583992756,2
