traj_id,time,S_N,S_T,q
1,0.0,-0.11878045523037932,0.32322343986218305,0.3534794417240634
1,1.0,-0.11968733961468861,0.3247521433102013,0.28081692433629524
1,2.0,-0.12061869011965053,0.32629639162155866,0.2061941020319464
1,3.0,-0.12157549601566657,0.3278568043312475,0.12953171125879895
1,4.0,-0.12255881696531731,0.32943404046498287,0.050744848415005935
1,5.0,-0.12356727499730161,0.3310257569789104,-0.030056078970795538
1,6.0,-0.12457492905746657,0.3325999793802603,-0.11079258952760418
1,7.0,-0.12557458241476008,0.33414792176222935,-0.1908880578285635
1,8.0,-0.1265661884413745,0.335669598335681,-0.27033874790253676
1,9.0,-0.12754968230465358,0.33716495908612515,-0.3491394651468952
1,10.0,-0.1285250314956592,0.33863404061853275,-0.42728760484010203
1,11.0,-0.12949217628993645,0.3400768286852762,-0.5047783816651809
1,12.0,-0.13045107442837667,0.3414933323750978,-0.5816084096853199
1,13.0,-0.13140170125994802,0.3428836121989685,-0.6577757137799225
1,14.0,-0.13234401313875652,0.3442476743712566,-0.733276796898441
1,15.0,-0.13327797305070566,0.3455855726176679,-0.8081086933514492
1,16.0,-0.13420356225080718,0.34689735124009924,-0.8822699012297066
1,17.0,-0.1351207483008194,0.348183070306599,-0.9557578214761108
1,18.0,-0.13602951095947835,0.34944280804167993,-1.0285708322949625
1,19.0,-0.13692983487210988,0.35067662244160436,-1.1007077034199808
1,20.0,-0.13782169917769102,0.3518846143742592,-1.172166763398367
1,21.0,-0.13870509755627144,0.3530668647289697,-1.2429475058552069
1,22.0,-0.1395800164496091,0.354223467113784,-1.3130488444601862
1,23.0,-0.14044645057403196,0.3553545476582994,-1.3824703558683693
1,24.0,-0.1413043977803071,0.35646018845150745,-1.4512118678762467
1,25.0,-0.14215385503235275,0.357540531571569,-1.5192731372231048
1,26.0,-0.1429948280050921,0.3585956958936413,-1.5866546186021853
1,27.0,-0.14382731811600613,0.3596257987858418,-1.6533564255866615
1,28.0,-0.1446513359274151,0.3606310092907325,-1.7193794044638844
1,29.0,-0.14546688972488991,0.36161143074501595,-1.7847242191006552
1,30.0,-0.14627399277393355,0.3625672428304036,-1.8493919323720889
1,31.0,-0.14707266233953548,0.36349859121327255,-1.9133839276051197
1,32.0,-0.14786291200466717,0.364405619249824,-1.9767012931114663
1,33.0,-0.14864476758085512,0.3652885303975434,-2.0393460969943233
1,34.0,-0.14941824529881792,0.3661474438317526,-2.101319639711488
1,35.0,-0.15018337427523273,0.3669825776071222,-2.162624254185547
